,date,team_name,games,minutes,field_goals,field_goal_attempts,field_goal_percentage,three_points,three_point_attempts,three_point_percentage,two_points,two_point_attempts,two_point_percentage,free_throws,free_throw_attempts,free_throw_percentage,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turn_overs,personal_fouls,points
4810,2017-3-29,Brooklyn Nets,74,17835,2799,6293,0.445,801,2340,0.342,1998,3953,0.505,1440,1836,0.784,659,2584,3243,1576,523,1191,1588,7839
4811,2017-3-29,Charlotte Hornets,74,17910,2802,6341,0.442,743,2121,0.35,2059,4220,0.488,1430,1760,0.813,655,2607,3262,1723,503,818,1238,7777
4812,2017-3-29,New York Knicks,74,17935,2942,6565,0.448,649,1835,0.354,2293,4730,0.485,1241,1571,0.79,876,2484,3360,1612,526,981,1521,7774
4813,2017-3-29,Minnesota Timberwolves,73,17645,2868,6143,0.467,544,1555,0.35,2324,4588,0.507,1388,1745,0.795,836,2261,3097,1709,580,990,1473,7668
4814,2017-3-29,Los Angeles Lakers,74,17785,2900,6466,0.448,675,1937,0.348,2225,4529,0.491,1272,1684,0.755,832,2388,3220,1540,589,1078,1546,7747
4815,2017-3-29,Milwaukee Bucks,74,17835,2898,6083,0.476,644,1735,0.371,2254,4348,0.518,1300,1688,0.77,664,2330,2994,1798,605,977,1505,7740
4816,2017-3-29,Indiana Pacers,74,17885,2884,6232,0.463,626,1681,0.372,2258,4551,0.496,1334,1652,0.808,656,2440,3096,1652,609,987,1453,7728
4817,2017-3-29,New Orleans Pelicans,74,17985,2872,6416,0.448,699,1981,0.353,2173,4435,0.49,1228,1648,0.745,634,2636,3270,1669,573,929,1362,7671
4818,2017-3-29,Atlanta Hawks,74,17935,2815,6245,0.451,648,1920,0.338,2167,4325,0.501,1344,1857,0.724,760,2513,3273,1730,619,1126,1340,7622
4819,2017-3-29,Miami Heat,74,17835,2886,6353,0.454,719,1990,0.361,2167,4363,0.497,1111,1582,0.702,794,2444,3238,1572,530,932,1523,7602
4820,2017-3-29,Sacramento Kings,74,17960,2788,6077,0.459,675,1803,0.374,2113,4274,0.494,1341,1728,0.776,649,2373,3022,1660,575,1038,1518,7592
4821,2017-3-29,Philadelphia 76ers,74,17910,2792,6310,0.442,751,2177,0.345,2041,4133,0.494,1249,1628,0.767,714,2476,3190,1753,624,1189,1632,7584
4822,2017-3-29,Chicago Bulls,74,17860,2846,6424,0.443,535,1618,0.331,2311,4806,0.481,1353,1704,0.794,912,2482,3394,1650,572,959,1312,7580
4823,2017-3-29,Detroit Pistons,75,18100,2978,6628,0.449,566,1730,0.327,2412,4898,0.492,1063,1470,0.723,816,2588,3404,1575,527,848,1346,7585
4824,2017-3-29,Memphis Grizzlies,74,17960,2689,6210,0.433,682,1956,0.349,2007,4254,0.472,1394,1780,0.783,816,2364,3180,1562,598,915,1689,7454
4825,2017-3-29,Orlando Magic,74,17860,2828,6416,0.441,618,1914,0.323,2210,4502,0.491,1164,1579,0.737,735,2451,3186,1621,514,949,1429,7438
4826,2017-3-29,Utah Jazz,74,17835,2720,5879,0.463,703,1920,0.366,2017,3959,0.509,1287,1712,0.752,702,2510,3212,1463,493,964,1403,7430
4827,2017-3-29,Dallas Mavericks,73,17620,2640,5996,0.44,770,2157,0.357,1870,3839,0.487,1083,1353,0.8,571,2236,2807,1501,560,819,1398,7133
4828,2017-3-30,Golden State Warriors,75,18100,3221,6518,0.494,897,2338,0.384,2324,4180,0.556,1346,1707,0.789,696,2632,3328,2284,725,1086,1458,8685
4829,2017-3-30,Houston Rockets,74,17860,2988,6435,0.464,1075,2973,0.362,1913,3462,0.553,1506,1962,0.768,798,2470,3268,1879,618,1074,1485,8557
4830,2017-3-30,Denver Nuggets,74,17835,3031,6483,0.468,780,2111,0.369,2251,4372,0.515,1404,1816,0.773,893,2532,3425,1857,514,1079,1428,8246
4831,2017-3-30,Cleveland Cavaliers,73,17620,2898,6172,0.47,945,2454,0.385,1953,3718,0.525,1292,1726,0.749,678,2487,3165,1637,481,960,1309,8033
4832,2017-3-30,Washington Wizards,75,18175,3108,6548,0.475,688,1851,0.372,2420,4697,0.515,1312,1673,0.784,776,2454,3230,1802,637,1004,1612,8216
4833,2017-3-30,Los Angeles Clippers,76,18315,2991,6338,0.472,780,2091,0.373,2211,4247,0.521,1460,1962,0.744,691,2582,3273,1703,568,955,1521,8222
4834,2017-3-30,Portland Trail Blazers,74,18010,2936,6362,0.461,755,2024,0.373,2181,4338,0.503,1376,1775,0.775,748,2503,3251,1580,512,994,1588,8003
4835,2017-3-30,Boston Celtics,75,18075,2893,6382,0.453,896,2482,0.361,1997,3900,0.512,1394,1716,0.812,691,2449,3140,1874,567,955,1537,8076
4836,2017-3-30,Toronto Raptors,75,18100,2938,6340,0.463,663,1820,0.364,2275,4520,0.503,1500,1877,0.799,803,2445,3248,1375,618,883,1575,8039
4837,2017-3-30,Oklahoma City Thunder,74,17885,2934,6460,0.454,623,1903,0.327,2311,4557,0.507,1431,1928,0.742,887,2544,3431,1559,589,1082,1544,7922
4838,2017-3-30,Phoenix Suns,75,18150,2964,6609,0.448,566,1693,0.334,2398,4916,0.488,1527,1961,0.779,870,2480,3350,1452,618,1125,1864,8021
4839,2017-3-30,San Antonio Spurs,74,17860,2920,6188,0.472,677,1733,0.391,2243,4455,0.503,1337,1664,0.803,734,2511,3245,1776,599,953,1365,7854
4840,2017-3-30,Brooklyn Nets,74,17835,2799,6293,0.445,801,2340,0.342,1998,3953,0.505,1440,1836,0.784,659,2584,3243,1576,523,1191,1588,7839
4841,2017-3-30,Charlotte Hornets,75,18150,2841,6427,0.442,759,2153,0.353,2082,4274,0.487,1446,1781,0.812,666,2634,3300,1746,509,826,1256,7887
4842,2017-3-30,Minnesota Timberwolves,73,17645,2868,6143,0.467,544,1555,0.35,2324,4588,0.507,1388,1745,0.795,836,2261,3097,1709,580,990,1473,7668
4843,2017-3-30,New York Knicks,75,18175,2975,6654,0.447,654,1860,0.352,2321,4794,0.484,1258,1592,0.79,893,2519,3412,1631,528,995,1537,7862
4844,2017-3-30,Los Angeles Lakers,74,17785,2900,6466,0.448,675,1937,0.348,2225,4529,0.491,1272,1684,0.755,832,2388,3220,1540,589,1078,1546,7747
4845,2017-3-30,Milwaukee Bucks,75,18075,2939,6161,0.477,652,1757,0.371,2287,4404,0.519,1313,1705,0.77,671,2358,3029,1825,614,991,1526,7843
4846,2017-3-30,Indiana Pacers,75,18125,2921,6317,0.462,636,1706,0.373,2285,4611,0.496,1347,1667,0.808,668,2471,3139,1671,614,999,1471,7825
4847,2017-3-30,New Orleans Pelicans,75,18225,2914,6500,0.448,711,2011,0.354,2203,4489,0.491,1253,1681,0.745,645,2669,3314,1695,578,935,1380,7792
4848,2017-3-30,Atlanta Hawks,75,18175,2849,6325,0.45,657,1938,0.339,2192,4387,0.5,1366,1883,0.725,775,2545,3320,1749,626,1143,1355,7721
4849,2017-3-30,Miami Heat,75,18075,2926,6437,0.455,731,2015,0.363,2195,4422,0.496,1124,1599,0.703,802,2476,3278,1590,541,942,1546,7707
4850,2017-3-30,Chicago Bulls,74,17860,2846,6424,0.443,535,1618,0.331,2311,4806,0.481,1353,1704,0.794,912,2482,3394,1650,572,959,1312,7580
4851,2017-3-30,Sacramento Kings,75,18200,2822,6152,0.459,677,1818,0.372,2145,4334,0.495,1353,1746,0.775,651,2403,3054,1674,582,1051,1535,7674
4852,2017-3-30,Philadelphia 76ers,75,18150,2828,6397,0.442,762,2216,0.344,2066,4181,0.494,1258,1639,0.768,727,2503,3230,1783,631,1203,1651,7676
4853,2017-3-30,Detroit Pistons,75,18100,2978,6628,0.449,566,1730,0.327,2412,4898,0.492,1063,1470,0.723,816,2588,3404,1575,527,848,1346,7585
4854,2017-3-30,Memphis Grizzlies,75,18200,2730,6298,0.433,694,1988,0.349,2036,4310,0.472,1410,1798,0.784,825,2398,3223,1584,606,923,1708,7564
4855,2017-3-30,Orlando Magic,75,18125,2867,6513,0.44,627,1944,0.323,2240,4569,0.49,1183,1606,0.737,746,2493,3239,1645,523,963,1451,7544
4856,2017-3-30,Utah Jazz,75,18075,2762,5958,0.464,716,1951,0.367,2046,4007,0.511,1302,1731,0.752,709,2546,3255,1485,503,975,1421,7542
4857,2017-3-30,Dallas Mavericks,74,17860,2684,6087,0.441,784,2184,0.359,1900,3903,0.487,1099,1370,0.802,579,2266,2845,1526,563,824,1419,7251
4858,2017-4-1,Golden State Warriors,76,18340,3264,6613,0.494,908,2370,0.383,2356,4243,0.555,1356,1721,0.788,709,2662,3371,2311,735,1096,1478,8792
4859,2017-4-1,Houston Rockets,76,18340,3062,6617,0.463,1095,3044,0.36,1967,3573,0.551,1543,2008,0.768,829,2529,3358,1917,633,1105,1517,8762
4860,2017-4-1,Denver Nuggets,75,18075,3076,6573,0.468,796,2144,0.371,2280,4429,0.515,1412,1827,0.773,903,2571,3474,1889,518,1092,1447,8360
4861,2017-4-1,Cleveland Cavaliers,75,18100,2985,6350,0.47,968,2510,0.386,2017,3840,0.525,1310,1758,0.745,700,2558,3258,1690,495,983,1347,8248
4862,2017-4-1,Washington Wizards,76,18415,3143,6635,0.474,693,1868,0.371,2450,4767,0.514,1325,1689,0.784,790,2485,3275,1814,645,1018,1635,8304
4863,2017-4-1,Los Angeles Clippers,77,18555,3035,6418,0.473,792,2113,0.375,2243,4305,0.521,1484,1996,0.743,698,2614,3312,1723,572,969,1542,8346
4864,2017-4-1,Portland Trail Blazers,75,18250,2979,6452,0.462,768,2057,0.373,2211,4395,0.503,1394,1797,0.776,759,2533,3292,1604,524,1006,1604,8120
4865,2017-4-1,Boston Celtics,76,18315,2931,6466,0.453,908,2515,0.361,2023,3951,0.512,1423,1750,0.813,696,2489,3185,1901,573,966,1555,8193
4866,2017-4-1,Toronto Raptors,76,18340,2975,6422,0.463,677,1847,0.367,2298,4575,0.502,1523,1912,0.797,819,2482,3301,1398,625,897,1598,8150
4867,2017-4-1,Phoenix Suns,76,18390,3013,6701,0.45,573,1716,0.334,2440,4985,0.489,1540,1985,0.776,883,2510,3393,1476,624,1139,1891,8139
4868,2017-4-1,Oklahoma City Thunder,75,18125,2967,6541,0.454,629,1924,0.327,2338,4617,0.506,1454,1955,0.744,900,2577,3477,1580,596,1100,1565,8017
4869,2017-4-1,San Antonio Spurs,75,18100,2957,6273,0.471,686,1760,0.39,2271,4513,0.503,1354,1691,0.801,747,2539,3286,1799,607,966,1388,7954
4870,2017-4-1,Brooklyn Nets,75,18075,2834,6385,0.444,811,2371,0.342,2023,4014,0.504,1449,1848,0.784,667,2622,3289,1593,527,1203,1604,7928
4871,2017-4-1,Charlotte Hornets,76,18390,2881,6513,0.442,776,2189,0.354,2105,4324,0.487,1471,1811,0.812,676,2667,3343,1772,519,832,1273,8009
4872,2017-4-1,Minnesota Timberwolves,74,17885,2911,6232,0.467,554,1576,0.352,2357,4656,0.506,1411,1775,0.795,850,2287,3137,1739,589,1000,1493,7787
4873,2017-4-1,Los Angeles Lakers,75,18025,2940,6550,0.449,684,1964,0.348,2256,4586,0.492,1287,1700,0.757,846,2416,3262,1560,593,1094,1568,7851
4874,2017-4-1,New York Knicks,76,18415,3013,6734,0.447,660,1876,0.352,2353,4858,0.484,1274,1609,0.792,901,2550,3451,1656,537,1009,1555,7960
4875,2017-4-1,Milwaukee Bucks,76,18340,2974,6245,0.476,666,1793,0.371,2308,4452,0.518,1337,1739,0.769,680,2397,3077,1850,620,1003,1544,7951
4876,2017-4-1,Indiana Pacers,76,18365,2957,6404,0.462,647,1732,0.374,2310,4672,0.494,1364,1688,0.808,680,2501,3181,1690,621,1012,1492,7925
4877,2017-4-1,New Orleans Pelicans,76,18465,2960,6595,0.449,721,2044,0.353,2239,4551,0.492,1268,1700,0.746,655,2704,3359,1723,594,947,1393,7909
4878,2017-4-1,Atlanta Hawks,75,18175,2849,6325,0.45,657,1938,0.339,2192,4387,0.5,1366,1883,0.725,775,2545,3320,1749,626,1143,1355,7721
4879,2017-4-1,Miami Heat,76,18315,2960,6520,0.454,739,2048,0.361,2221,4472,0.497,1142,1624,0.703,813,2506,3319,1607,546,955,1563,7801
4880,2017-4-1,Philadelphia 76ers,76,18390,2868,6479,0.443,773,2249,0.344,2095,4230,0.495,1272,1658,0.767,734,2538,3272,1809,638,1220,1672,7781
4881,2017-4-1,Chicago Bulls,75,18100,2884,6514,0.443,547,1643,0.333,2337,4871,0.48,1364,1722,0.792,927,2518,3445,1676,583,971,1327,7679
4882,2017-4-1,Sacramento Kings,76,18440,2857,6242,0.458,683,1838,0.372,2174,4404,0.494,1366,1763,0.775,665,2441,3106,1692,589,1071,1552,7763
4883,2017-4-1,Detroit Pistons,77,18605,3058,6811,0.449,580,1778,0.326,2478,5033,0.492,1084,1503,0.721,840,2671,3511,1620,541,876,1384,7780
4884,2017-4-1,Orlando Magic,76,18365,2907,6611,0.44,639,1974,0.324,2268,4637,0.489,1207,1631,0.74,757,2530,3287,1673,532,972,1472,7660
4885,2017-4-1,Memphis Grizzlies,76,18440,2765,6373,0.434,705,2015,0.35,2060,4358,0.473,1428,1818,0.785,833,2437,3270,1607,610,936,1730,7663
4886,2017-4-1,Utah Jazz,76,18315,2795,6030,0.464,726,1976,0.367,2069,4054,0.51,1321,1762,0.75,716,2581,3297,1505,512,985,1439,7637
4887,2017-4-1,Dallas Mavericks,75,18100,2713,6163,0.44,796,2218,0.359,1917,3945,0.486,1119,1395,0.802,585,2298,2883,1541,570,832,1440,7341
4888,2017-4-2,Golden State Warriors,76,18340,3264,6613,0.494,908,2370,0.383,2356,4243,0.555,1356,1721,0.788,709,2662,3371,2311,735,1096,1478,8792
4889,2017-4-2,Houston Rockets,76,18340,3062,6617,0.463,1095,3044,0.36,1967,3573,0.551,1543,2008,0.768,829,2529,3358,1917,633,1105,1517,8762
4890,2017-4-2,Denver Nuggets,75,18075,3076,6573,0.468,796,2144,0.371,2280,4429,0.515,1412,1827,0.773,903,2571,3474,1889,518,1092,1447,8360
4891,2017-4-2,Cleveland Cavaliers,75,18100,2985,6350,0.47,968,2510,0.386,2017,3840,0.525,1310,1758,0.745,700,2558,3258,1690,495,983,1347,8248
4892,2017-4-2,Washington Wizards,76,18415,3143,6635,0.474,693,1868,0.371,2450,4767,0.514,1325,1689,0.784,790,2485,3275,1814,645,1018,1635,8304
4893,2017-4-2,Portland Trail Blazers,76,18490,3022,6544,0.462,783,2094,0.374,2239,4450,0.503,1423,1828,0.778,770,2563,3333,1625,536,1018,1627,8250
4894,2017-4-2,Los Angeles Clippers,78,18795,3073,6487,0.474,803,2138,0.376,2270,4349,0.522,1512,2030,0.745,702,2649,3351,1747,580,986,1561,8461
4895,2017-4-2,Boston Celtics,76,18315,2931,6466,0.453,908,2515,0.361,2023,3951,0.512,1423,1750,0.813,696,2489,3185,1901,573,966,1555,8193
4896,2017-4-2,Phoenix Suns,77,18630,3057,6785,0.451,576,1726,0.334,2481,5059,0.49,1566,2017,0.776,896,2540,3436,1493,632,1156,1917,8256
4897,2017-4-2,Toronto Raptors,76,18340,2975,6422,0.463,677,1847,0.367,2298,4575,0.502,1523,1912,0.797,819,2482,3301,1398,625,897,1598,8150
4898,2017-4-2,Oklahoma City Thunder,75,18125,2967,6541,0.454,629,1924,0.327,2338,4617,0.506,1454,1955,0.744,900,2577,3477,1580,596,1100,1565,8017
4899,2017-4-2,San Antonio Spurs,75,18100,2957,6273,0.471,686,1760,0.39,2271,4513,0.503,1354,1691,0.801,747,2539,3286,1799,607,966,1388,7954
4900,2017-4-2,Brooklyn Nets,76,18315,2884,6479,0.445,819,2402,0.341,2065,4077,0.506,1462,1864,0.784,676,2657,3333,1619,535,1214,1619,8049
4901,2017-4-2,Charlotte Hornets,76,18390,2881,6513,0.442,776,2189,0.354,2105,4324,0.487,1471,1811,0.812,676,2667,3343,1772,519,832,1273,8009
4902,2017-4-2,Minnesota Timberwolves,75,18125,2950,6319,0.467,563,1603,0.351,2387,4716,0.506,1441,1813,0.795,860,2318,3178,1766,597,1010,1516,7904
4903,2017-4-2,Los Angeles Lakers,76,18265,2979,6640,0.449,690,1987,0.347,2289,4653,0.492,1307,1730,0.755,861,2442,3303,1586,605,1105,1595,7955
4904,2017-4-2,New York Knicks,76,18415,3013,6734,0.447,660,1876,0.352,2353,4858,0.484,1274,1609,0.792,901,2550,3451,1656,537,1009,1555,7960
4905,2017-4-2,Milwaukee Bucks,76,18340,2974,6245,0.476,666,1793,0.371,2308,4452,0.518,1337,1739,0.769,680,2397,3077,1850,620,1003,1544,7951
4906,2017-4-2,Indiana Pacers,76,18365,2957,6404,0.462,647,1732,0.374,2310,4672,0.494,1364,1688,0.808,680,2501,3181,1690,621,1012,1492,7925
4907,2017-4-2,New Orleans Pelicans,76,18465,2960,6595,0.449,721,2044,0.353,2239,4551,0.492,1268,1700,0.746,655,2704,3359,1723,594,947,1393,7909
