ticket_handle,game_handle,v,v+,t,h,h+,cuttoff_date,outcomes,visitor,home,sport
2597,50,1.9,2.7,7.0,2.4,1.7,2017-10-10 19:00:00.0,v+ v,ST. LOUIS,NEW YORK-R,HKY
2597,35,2.0,2.6,3.0,3.2,2.6,2017-10-12 23:59:00.0,v+ v,NORTHWESTERN,MARYLAND,CFB
2597,34,1.8,2.4,3.2,3.4,2.8,2017-10-12 23:59:00.0,v,VIRGINIA,NORTH CAROLINA,CFB
2597,89,4.5,0.0,3.5,0.0,1.55,2017-10-12 23:59:00.0,t,UD LEVANTE,ESPANYOL BARCELONA,SCR
2597,88,2.8,0.0,3.0,0.0,2.2,2017-10-12 23:59:00.0,h,MONACO,LYON,SCR
2597,32,1.3,1.6,3.8,6.2,4.5,2017-10-12 23:59:00.0,v,OKLAHOMA,TEXAS,CFB
2597,31,3.7,4.8,3.5,2.0,1.5,2017-10-12 23:59:00.0,t,GEORGIA TECH,MIAMI-FLORIDA,CFB
2590,24,1.2,0.0,5.0,0.0,9.0,2017-09-26 14:45:00.0,v,TOTTENHAM HOT,APOEL NICOSIA,SCR
2590,25,2.2,0.0,3.0,0.0,2.8,2017-09-26 14:45:00.0,v,REAL MADRID,BORUSSIA DORTMUND,SCR
2590,26,1.45,0.0,3.7,0.0,5.5,2017-09-26 23:59:00.0,v,MANCHESTER UTD,CSKA MOSCOW,SCR
2590,27,2.0,0.0,3.0,0.0,3.2,2017-09-26 23:59:00.0,h,BENFICA,BASEL,SCR
2590,20,2.55,3.4,2.45,1.65,1.3,2017-09-26 22:00:00.0,h+ h,SAN DIEGO,LOS ANGELES-D,BBL
2590,21,1.5,0.0,3.6,0.0,5.0,2017-09-26 14:45:00.0,t,LIVERPOOL,SPARTAK MOSCOW,SCR
2590,22,3.6,0.0,3.0,0.0,1.85,2017-09-26 14:45:00.0,v,FC PORTO,MONACO,SCR
2590,23,2.2,0.0,3.0,0.0,2.8,2017-09-26 14:45:00.0,h,RB LEIPZIG,BESIKTAS,SCR
2590,28,3.4,0.0,3.0,0.0,1.9,2017-09-26 23:59:00.0,h,BAYERN MUNICH,PARIS ST. GERMAIN,SCR
2590,29,3.4,0.0,3.0,0.0,1.9,2017-09-26 23:59:00.0,v,CELTIC GLASGOW,ANDERLECHT,SCR
2590,1,1.85,2.6,6.0,2.3,1.65,2017-09-26 19:00:00.0,h,NEW YORK-R,PHILADELPHIA,HKY
2590,3,1.7,2.4,6.0,2.5,1.8,2017-09-26 19:30:00.0,h+ h,TAMPA BAY,FLORIDA,HKY
2590,2,1.9,2.7,6.0,2.2,1.6,2017-09-26 19:00:00.0,h+ h,ST. LOUIS,COLUMBUS,HKY
2590,5,1.8,2.5,6.0,2.4,1.7,2017-09-26 22:00:00.0,v,LOS ANGELES,VEGAS,HKY
2590,4,2.0,2.8,6.0,2.1,1.55,2017-09-26 20:30:00.0,h+ h,MINNESOTA,DALLAS,HKY
2590,6,1.6,2.0,2.5,2.5,1.8,2017-09-26 19:00:00.0,h+ h,BALTIMORE,PITTSBURGH,BBL
2590,9,1.75,2.4,2.5,2.1,1.65,2017-09-26 19:00:00.0,h t,ATLANTA,NEW YORK-M,BBL
2590,8,1.45,1.85,2.7,2.7,2.1,2017-09-26 19:00:00.0,h+ h,WASHINGTON,PHILADELPHIA,BBL
2590,11,2.3,3.0,2.8,1.7,1.35,2017-09-26 19:00:00.0,v+ v,TORONTO,BOSTON,BBL
2590,10,2.3,3.0,2.8,1.7,1.35,2017-09-26 19:00:00.0,v+ v,MINNESOTA,CLEVELAND,BBL
2590,13,1.55,1.95,2.6,2.6,1.9,2017-09-26 20:00:00.0,v+ v,HOUSTON,TEXAS,BBL
2590,12,2.3,3.0,2.8,1.7,1.35,2017-09-26 19:30:00.0,h t,CINCINNATI,MILWAUKEE,BBL
2590,15,1.65,2.1,2.5,2.4,1.75,2017-09-26 20:15:00.0,h t,CHICAGO-C,ST. LOUIS,BBL
2590,17,2.1,2.7,2.7,1.85,1.45,2017-09-26 20:30:00.0,h+ h,MIAMI,COLORADO,BBL
2590,16,2.2,2.8,2.7,1.8,1.4,2017-09-26 20:15:00.0,h t,DETROIT,KANSAS CITY,BBL
2590,19,1.6,2.0,2.5,2.5,1.8,2017-09-26 22:00:00.0,v+ v,SEATTLE,OAKLAND,BBL
2590,18,2.3,3.0,2.8,1.7,1.35,2017-09-26 21:30:00.0,h+ h,SAN FRANCISCO,ARIZONA,BBL
2590,31,1.3,0.0,4.25,0.0,7.0,2017-09-26 23:59:00.0,v,BARCELONA,SPORTING CP LISBON,SCR
2590,30,3.4,0.0,3.0,0.0,1.9,2017-09-26 23:59:00.0,v,CHELSEA,ATLETICO MADRID,SCR
2591,56,1.35,1.7,2.8,3.0,2.3,2017-09-27 14:00:00.0,v+ v,HOUSTON,TEXAS,BBL
2591,28,5.5,8.0,4.5,1.3,1.15,2017-09-28 23:59:00.0,h+ h,SYRACUSE,NORTH CAROLINA ST.,CFB
2591,15,2.0,2.6,3.0,3.2,2.6,2017-09-28 23:59:00.0,v+ v,NEW ORLEANS,MIAMI,FTB
2591,60,1.4,1.8,2.7,2.8,2.2,2017-09-27 19:00:00.0,h+ h,WASHINGTON,PHILADELPHIA,BBL
2591,88,5.0,0.0,3.6,0.0,1.5,2017-09-27 20:30:00.0,t,LOS ANGELES,HOUSTON,SCR
2591,63,2.2,2.8,2.7,1.8,1.4,2017-09-27 19:00:00.0,h+ h,TORONTO,BOSTON,BBL
2591,64,2.2,2.8,2.7,1.8,1.4,2017-09-27 20:00:00.0,v+ v,CINCINNATI,MILWAUKEE,BBL
2591,66,2.3,3.0,2.8,1.7,1.35,2017-09-27 20:15:00.0,h+ h,DETROIT,KANSAS CITY,BBL
2591,69,2.1,2.7,2.7,1.85,1.45,2017-09-28 16:00:00.0,h t,CINCINNATI,MILWAUKEE,BBL
2591,82,1.25,0.0,4.5,0.0,8.0,2017-09-27 14:45:00.0,v,BARCELONA,SPORTING CP LISBON,SCR
2591,83,6.5,0.0,4.0,0.0,1.35,2017-09-27 19:00:00.0,h,PHILADELPHIA,ATLANTA,SCR
2591,80,3.4,0.0,3.0,0.0,1.9,2017-09-27 14:45:00.0,v,CELTIC GLASGOW,ANDERLECHT,SCR
2591,81,3.2,0.0,3.0,0.0,2.0,2017-09-27 14:45:00.0,v,CHELSEA,ATLETICO MADRID,SCR
2591,86,3.2,0.0,3.0,0.0,2.0,2017-09-27 19:30:00.0,h,NEW ENGLAND,ORLANDO,SCR
2591,87,7.0,0.0,4.25,0.0,1.3,2017-09-27 20:00:00.0,h,COLORADO,DALLAS,SCR
2591,84,2.8,0.0,3.0,0.0,2.2,2017-09-27 19:30:00.0,v,NEW YORK CITY FC,MONTREAL,SCR
2591,85,5.5,0.0,3.7,0.0,1.45,2017-09-27 19:30:00.0,t,DC,NEW YORK,SCR
2591,24,6.0,9.0,5.0,1.2,1.1,2017-09-28 23:59:00.0,h+ h,NORTHWESTERN,WISCONSIN,CFB
2591,25,5.0,7.0,3.9,1.5,1.25,2017-09-28 23:59:00.0,h+ h,VANDERBILT,FLORIDA,CFB
2591,26,5.2,7.5,4.0,1.4,1.2,2017-09-28 23:59:00.0,v,MARYLAND,MINNESOTA,CFB
2591,27,4.5,6.2,3.8,1.6,1.3,2017-09-28 23:59:00.0,h+ h,NORTH CAROLINA,GEORGIA TECH,CFB
2591,20,2.4,3.0,2.8,2.9,2.3,2017-09-28 23:59:00.0,v+ v,WINNIPEG,EDMONTON,FTB
2591,21,1.5,2.0,3.5,4.8,3.7,2017-09-28 20:00:00.0,v+ v,TEXAS,IOWA ST.,CFB
2591,48,1.9,2.7,6.0,2.2,1.6,2017-09-27 20:00:00.0,h+ h,OTTAWA,WINNIPEG,HKY
2591,49,1.85,2.6,6.0,2.3,1.65,2017-09-27 21:00:00.0,v+ v,EDMONTON,CAROLINA,HKY
2591,46,2.3,3.0,6.5,1.8,1.4,2017-09-27 19:00:00.0,v+ v,NEW JERSEY,WASHINGTON,HKY
2591,23,1.9,2.5,3.1,3.3,2.7,2017-09-28 23:59:00.0,t,SOUTHERN CALIFORNIA,WASHINGTON ST.,CFB
2591,44,5.5,8.0,4.5,1.3,1.15,2017-09-28 23:59:00.0,h+ h,CALIFORNIA,OREGON,CFB
2591,45,2.3,3.0,6.5,1.8,1.4,2017-09-27 19:00:00.0,h,BUFFALO,PITTSBURGH,HKY
2591,42,5.2,7.5,4.0,1.4,1.2,2017-09-28 23:59:00.0,h,NORTHERN ILLINOIS,SAN DIEGO ST.,CFB
2591,43,4.0,5.5,3.6,1.8,1.4,2017-09-28 23:59:00.0,h,COLORADO,UCLA,CFB
2591,40,1.3,1.6,3.8,6.2,4.5,2017-09-28 23:59:00.0,v,OKLAHOMA ST.,TEXAS TECH,CFB
2591,1,2.2,2.8,2.8,3.0,2.4,2017-09-28 23:59:00.0,h+ h,TENNESSEE,HOUSTON,FTB
2591,3,5.0,7.0,3.9,1.5,1.25,2017-09-28 23:59:00.0,t,CAROLINA,NEW ENGLAND,FTB
2591,2,1.85,2.4,3.2,3.3,2.7,2017-09-28 23:59:00.0,t,JACKSONVILLE,NEW YORK-J,FTB
2591,5,4.5,6.2,3.8,1.6,1.3,2017-09-28 23:59:00.0,v,BUFFALO,ATLANTA,FTB
2591,79,3.4,0.0,3.0,0.0,1.9,2017-09-27 14:45:00.0,h,BAYERN MUNICH,PARIS ST. GERMAIN,SCR
2591,7,1.85,2.4,3.2,3.3,2.7,2017-09-28 23:59:00.0,v+ v,CINCINNATI,CLEVELAND,FTB
2591,6,1.95,2.5,3.1,3.2,2.6,2017-09-28 23:59:00.0,v+ v,PITTSBURGH,BALTIMORE,FTB
2591,9,2.4,3.0,2.8,2.9,2.3,2017-09-28 23:59:00.0,t,PHILADELPHIA,LOS ANGELES-CH,FTB
2591,8,4.3,5.8,3.7,1.7,1.35,2017-09-28 23:59:00.0,v,LOS ANGELES-R,DALLAS,FTB
2591,78,2.0,0.0,3.0,0.0,3.2,2017-09-27 14:45:00.0,h,BENFICA,BASEL,SCR
2591,89,3.2,0.0,3.0,0.0,2.0,2017-09-27 22:30:00.0,v,CHICAGO,SAN JOSE,SCR
2591,39,1.4,1.8,3.6,5.5,4.0,2017-09-28 23:59:00.0,v+ v,CLEMSON,VIRGINIA TECH,CFB
2591,34,2.6,3.2,3.1,2.5,1.95,2017-09-28 23:59:00.0,h,IOWA,MICHIGAN ST.,CFB
2591,77,1.4,0.0,3.8,0.0,6.0,2017-09-27 14:45:00.0,v,MANCHESTER UTD,CSKA MOSCOW,SCR
2591,98,9.0,0.0,5.0,0.0,1.2,2017-09-28 23:59:00.0,t,MONTPELLIER,MONACO,SCR
2591,74,1.6,2.0,2.5,2.5,1.8,2017-09-28 20:00:00.0,v+ v,OAKLAND,TEXAS,BBL
2591,47,2.0,2.8,6.0,2.1,1.55,2017-09-27 19:00:00.0,v+ v,TORONTO,MONTREAL,HKY
2591,72,1.75,2.4,2.5,2.1,1.65,2017-09-28 19:00:00.0,v+ v,HOUSTON,BOSTON,BBL
2591,71,2.3,3.0,2.8,1.7,1.35,2017-09-28 19:00:00.0,v+ v,TAMPA BAY,NEW YORK-Y,BBL
2591,70,2.1,2.7,2.7,1.85,1.45,2017-09-28 19:00:00.0,h t,PITTSBURGH,WASHINGTON,BBL
2591,90,4.5,0.0,3.5,0.0,1.55,2017-09-27 22:30:00.0,h,VANCOUVER,SEATTLE,SCR
2591,93,1.85,0.0,3.0,0.0,3.6,2017-09-28 15:00:00.0,t,VILLARREAL,MACCABI TEL-AVIV,SCR
2591,95,6.0,0.0,3.8,0.0,1.4,2017-09-28 15:00:00.0,t,AUSTRIA WIEN,AEK ATHENS,SCR
2591,94,1.85,0.0,3.0,0.0,3.6,2017-09-28 15:00:00.0,v,DYNAMO KIEV,PARTIZAN BELGRADE,SCR
2591,97,2.8,0.0,3.0,0.0,2.2,2017-09-28 23:59:00.0,t,BAYERN LEVERKUSEN,SCHALKE,SCR
2591,96,3.8,0.0,3.0,0.0,1.8,2017-09-28 15:00:00.0,t,ATALANTA,LYON,SCR
2591,11,4.3,5.8,3.7,1.7,1.35,2017-09-28 23:59:00.0,t,SAN FRANCISCO,ARIZONA,FTB
2591,10,2.6,3.2,3.0,2.6,2.0,2017-09-28 23:59:00.0,t,NEW YORK-G,TAMPA BAY,FTB
2591,13,5.5,8.0,4.5,1.3,1.15,2017-09-28 23:59:00.0,h+ h,INDIANAPOLIS,SEATTLE,FTB
2591,12,2.5,3.1,2.9,2.7,2.1,2017-09-28 23:59:00.0,h,OAKLAND,DENVER,FTB
2591,59,2.65,3.6,2.9,1.5,1.25,2017-09-27 19:00:00.0,h+ h,TAMPA BAY,NEW YORK-Y,BBL
2591,22,1.4,1.8,3.6,5.5,4.0,2017-09-28 23:59:00.0,v+ v,MIAMI-FLORIDA,DUKE,CFB
2591,14,4.0,5.5,3.6,1.8,1.4,2017-09-28 23:59:00.0,h+ h,WASHINGTON,KANSAS CITY,FTB
2591,76,2.2,2.8,2.7,1.8,1.4,2017-09-28 20:15:00.0,v+ v,DETROIT,KANSAS CITY,BBL
2591,19,2.0,2.6,3.0,3.2,2.6,2017-09-28 23:59:00.0,v+ v t,TORONTO,HAMILTON,FTB
2591,57,2.3,3.0,2.8,1.7,1.35,2017-09-27 15:00:00.0,h+ h,MIAMI,COLORADO,BBL
2591,30,1.4,1.8,3.6,5.5,4.0,2017-09-28 23:59:00.0,v+ v,GEORGIA,TENNESSEE,CFB
2591,51,1.85,2.6,6.0,2.3,1.65,2017-09-28 19:00:00.0,h+ h,BOSTON,PHILADELPHIA,HKY
2591,36,5.0,7.0,3.9,1.5,1.25,2017-09-28 23:59:00.0,h+ h,MISSISSIPPI ST.,AUBURN,CFB
2591,53,2.0,2.8,6.0,2.1,1.55,2017-09-28 20:00:00.0,v t,COLUMBUS,NASHVILLE,HKY
2591,52,1.55,2.1,6.0,2.8,2.0,2017-09-28 19:30:00.0,v+ v,CHICAGO,DETROIT,HKY
2591,99,4.5,0.0,3.5,0.0,1.55,2017-09-28 23:59:00.0,t,GIRONA,CELTA DE VIGO,SCR
2591,33,6.0,9.0,5.0,1.2,1.1,2017-09-28 23:59:00.0,h+ h,ARIZONA ST.,STANFORD,CFB
2591,55,1.9,2.7,6.0,2.2,1.6,2017-09-28 22:00:00.0,h+ h,SAN JOSE,ANAHEIM,HKY
2591,16,4.5,6.2,3.8,1.6,1.3,2017-09-28 20:15:00.0,h+ h,CHICAGO,GREEN BAY,FTB
2591,54,1.8,2.5,6.0,2.4,1.7,2017-09-28 22:00:00.0,h+ h,CALGARY,VANCOUVER,HKY
2591,17,2.0,2.6,3.0,3.2,2.6,2017-09-28 23:59:00.0,t,SASKATCHEWAN,OTTAWA,FTB
2591,31,1.4,1.8,3.6,5.5,4.0,2017-09-28 23:59:00.0,v,FLORIDA ST.,WAKE FOREST,CFB
2591,50,1.65,2.3,6.0,2.6,1.85,2017-09-28 18:00:00.0,h+ h,TAMPA BAY,FLORIDA,HKY
2592,42,5.2,7.5,4.0,1.4,1.2,2017-09-30 22:30:00.0,h,NORTHERN ILLINOIS,SAN DIEGO ST.,CFB
2592,60,2.0,2.6,2.6,1.9,1.5,2017-09-29 19:00:00.0,h+ h,BALTIMORE,TAMPA BAY,BBL
2592,64,1.65,2.1,2.5,2.4,1.75,2017-09-29 20:00:00.0,h+ h,LOS ANGELES-D,COLORADO,BBL
2592,65,1.5,1.9,2.6,2.6,2.0,2017-09-29 20:15:00.0,h t,ARIZONA,KANSAS CITY,BBL
2592,67,2.1,2.7,2.7,1.85,1.45,2017-09-29 22:00:00.0,h t,SEATTLE,LA ANAHEIM,BBL
2592,82,1.25,0.0,4.5,0.0,8.0,2017-09-30 07:30:00.0,v,TOTTENHAM HOT,HUDDERSFIELD TOWN A.F.C,SCR
2592,83,3.4,0.0,3.0,0.0,1.9,2017-09-30 10:00:00.0,t,WATFORD,WEST BROMWICH,SCR
2592,80,9.0,0.0,5.0,0.0,1.2,2017-09-29 14:45:00.0,t,MONTPELLIER,MONACO,SCR
2592,81,5.0,0.0,3.6,0.0,1.5,2017-09-29 15:00:00.0,t,GIRONA,CELTA DE VIGO,SCR
2592,86,3.2,0.0,3.0,0.0,2.0,2017-09-30 14:45:00.0,v,BOLOGNA,GENOA CFC,SCR
2592,84,2.5,0.0,2.8,0.0,2.6,2017-09-30 12:00:00.0,h,SAMPDORIA,UDINESE,SCR
2592,85,2.4,0.0,2.8,0.0,2.7,2017-09-30 12:30:00.0,v,MANCHESTER CITY,CHELSEA,SCR
2592,24,6.0,9.0,5.0,1.2,1.1,2017-09-30 12:00:00.0,h+ h,NORTHWESTERN,WISCONSIN,CFB
2592,25,5.0,7.0,3.9,1.5,1.25,2017-09-30 12:00:00.0,h+ h,VANDERBILT,FLORIDA,CFB
2592,26,5.5,8.0,4.5,1.3,1.15,2017-09-30 12:00:00.0,v,MARYLAND,MINNESOTA,CFB
2592,27,4.5,6.2,3.8,1.6,1.3,2017-09-30 12:00:00.0,h+ h,NORTH CAROLINA,GEORGIA TECH,CFB
2592,20,2.6,3.2,3.0,2.6,2.0,2017-09-30 21:30:00.0,v+ v,WINNIPEG,EDMONTON,FTB
2592,21,4.5,6.2,3.8,1.6,1.3,2017-09-30 19:30:00.0,h,SOUTH CAROLINA,TEXAS A&M,CFB
2592,22,1.5,2.0,3.5,4.8,3.7,2017-09-29 19:00:00.0,v+ v,MIAMI-FLORIDA,DUKE,CFB
2592,23,1.85,2.4,3.2,3.3,2.7,2017-09-29 22:30:00.0,t,SOUTHERN CALIFORNIA,WASHINGTON ST.,CFB
2592,46,1.9,2.7,6.0,2.2,1.6,2017-09-29 19:00:00.0,v+ v,NEW YORK-I,BUFFALO,HKY
2592,47,1.8,2.5,6.0,2.4,1.7,2017-09-29 19:30:00.0,v+ v,TORONTO,DETROIT,HKY
2592,44,5.5,8.0,4.5,1.3,1.15,2017-09-30 22:30:00.0,h+ h,CALIFORNIA,OREGON,CFB
2592,45,2.0,2.8,6.0,2.1,1.55,2017-09-29 19:00:00.0,h+ h,FLORIDA,MONTREAL,HKY
2592,28,5.2,7.5,4.0,1.4,1.2,2017-09-30 12:15:00.0,h+ h,SYRACUSE,NORTH CAROLINA ST.,CFB
2592,43,4.0,5.5,3.6,1.8,1.4,2017-09-30 22:30:00.0,h,COLORADO,UCLA,CFB
2592,40,1.3,1.6,3.8,6.2,4.5,2017-09-30 20:00:00.0,v,OKLAHOMA ST.,TEXAS TECH,CFB
2592,1,2.2,2.8,2.8,3.0,2.4,2017-09-30 23:59:00.0,h+ h,TENNESSEE,HOUSTON,FTB
2592,3,5.0,7.0,3.9,1.5,1.25,2017-09-30 23:59:00.0,t,CAROLINA,NEW ENGLAND,FTB
2592,2,1.8,2.4,3.2,3.4,2.8,2017-09-30 23:59:00.0,t,JACKSONVILLE,NEW YORK-J,FTB
2592,5,4.5,6.2,3.8,1.6,1.3,2017-09-30 23:59:00.0,v,BUFFALO,ATLANTA,FTB
2592,4,2.5,3.1,2.9,2.7,2.1,2017-09-30 23:59:00.0,v,DETROIT,MINNESOTA,FTB
2592,7,1.85,2.4,3.2,3.3,2.7,2017-09-30 23:59:00.0,v+ v,CINCINNATI,CLEVELAND,FTB
2592,6,1.95,2.5,3.1,3.2,2.6,2017-09-30 23:59:00.0,v+ v,PITTSBURGH,BALTIMORE,FTB
2592,9,2.2,2.8,2.8,3.0,2.4,2017-09-30 23:59:00.0,t,PHILADELPHIA,LOS ANGELES-CH,FTB
2592,8,4.0,5.5,3.6,1.8,1.4,2017-09-30 23:59:00.0,v,LOS ANGELES-R,DALLAS,FTB
2592,13,5.5,8.0,4.5,1.3,1.15,2017-09-30 23:59:00.0,h+ h,INDIANAPOLIS,SEATTLE,FTB
2592,15,1.9,2.5,3.1,3.3,2.7,2017-09-30 23:59:00.0,v+ v,NEW ORLEANS,MIAMI,FTB
2592,79,2.8,0.0,3.0,0.0,2.2,2017-09-29 14:30:00.0,t,BAYERN LEVERKUSEN,SCHALKE,SCR
2592,14,4.0,5.5,3.6,1.8,1.4,2017-09-30 23:59:00.0,h+ h,WASHINGTON,KANSAS CITY,FTB
2592,11,4.3,5.8,3.7,1.7,1.35,2017-09-30 23:59:00.0,t,SAN FRANCISCO,ARIZONA,FTB
2592,10,2.6,3.2,3.0,2.6,2.0,2017-09-30 23:59:00.0,t,NEW YORK-G,TAMPA BAY,FTB
2592,39,1.3,1.6,3.8,6.2,4.5,2017-09-30 20:00:00.0,v+ v,CLEMSON,VIRGINIA TECH,CFB
2592,12,2.5,3.1,2.9,2.7,2.1,2017-09-30 23:59:00.0,h,OAKLAND,DENVER,FTB
2592,59,2.35,3.1,2.4,1.75,1.35,2017-09-29 19:00:00.0,h+ h,PITTSBURGH,WASHINGTON,BBL
2592,58,2.3,3.0,2.8,1.7,1.35,2017-09-29 14:15:00.0,h t,CINCINNATI,CHICAGO-C,BBL
2592,17,1.9,2.5,3.1,3.3,2.7,2017-09-29 19:00:00.0,t,SASKATCHEWAN,OTTAWA,FTB
2592,16,1.6,2.2,3.4,4.0,3.3,2017-09-29 20:00:00.0,v+ v,NEBRASKA,ILLINOIS,CFB
2592,19,1.9,2.5,3.1,3.3,2.7,2017-09-30 18:30:00.0,v+ v t,TORONTO,HAMILTON,FTB
2592,31,1.4,1.8,3.6,5.5,4.0,2017-09-30 15:30:00.0,v,FLORIDA ST.,WAKE FOREST,CFB
2592,30,1.35,1.7,3.7,5.8,4.3,2017-09-30 15:30:00.0,v+ v,GEORGIA,TENNESSEE,CFB
2592,36,5.0,7.0,3.9,1.5,1.25,2017-09-30 18:00:00.0,h+ h,MISSISSIPPI ST.,AUBURN,CFB
2592,34,2.7,3.3,3.1,2.5,1.9,2017-09-30 16:00:00.0,h,IOWA,MICHIGAN ST.,CFB
2592,48,1.6,2.2,6.0,2.7,1.9,2017-09-29 19:30:00.0,h+ h,WASHINGTON,CAROLINA,HKY
2593,55,2.85,4.1,2.55,1.45,1.2,2017-10-02 23:59:00.0,h+ h,MINNESOTA,NEW YORK-Y,BBL
2593,54,9.0,0.0,5.0,0.0,1.2,2017-10-02 23:59:00.0,v,MINNESOTA,ATLANTA,SCR
2593,56,2.3,3.0,2.8,1.7,1.35,2017-10-02 23:59:00.0,h+ h,COLORADO,ARIZONA,BBL
2593,14,4.5,6.2,3.8,1.6,1.3,2017-10-02 20:30:00.0,h+ h,WASHINGTON,KANSAS CITY,FTB
2635,24,2.6,3.2,3.1,2.5,1.95,2017-12-21 23:59:00.0,v,FRESNO ST.,HOUSTON,CFB
2635,25,2.0,2.8,7.0,2.3,1.65,2017-12-20 19:30:00.0,h+ h,TORONTO,COLUMBUS,HKY
2635,26,2.5,3.3,7.0,1.9,1.45,2017-12-20 20:00:00.0,h,DETROIT,PHILADELPHIA,HKY
2635,27,1.85,2.6,7.0,2.5,1.75,2017-12-20 21:30:00.0,h,ST. LOUIS,CALGARY,HKY
2635,20,2.5,3.1,2.9,2.7,2.1,2017-12-21 23:59:00.0,h+ h,CENTRAL MICHIGAN,WYOMING,CFB
2635,21,2.7,3.3,3.1,2.5,1.9,2017-12-21 23:59:00.0,h,TEXAS TECH,SOUTH FLORIDA,CFB
2635,22,1.35,1.7,3.7,5.8,4.3,2017-12-21 23:59:00.0,h,SAN DIEGO ST.,ARMY,CFB
2635,23,5.0,7.0,3.9,1.5,1.25,2017-12-21 23:59:00.0,v+ v,APPALACHIAN ST.,TOLEDO,CFB
2635,28,2.0,2.8,7.0,2.3,1.65,2017-12-21 19:00:00.0,h t,WINNIPEG,BOSTON,HKY
2635,29,1.75,2.5,7.0,2.6,1.85,2017-12-21 19:00:00.0,h t,NEW YORK-R,NEW JERSEY,HKY
2635,4,3.9,5.2,3.5,1.9,1.45,2017-12-21 23:59:00.0,h+ h,CLEVELAND,CHICAGO,FTB
2635,8,1.35,1.7,3.7,5.8,4.3,2017-12-21 23:59:00.0,v,LOS ANGELES-R,TENNESSEE,FTB
2635,59,4.5,0.0,3.5,0.0,1.55,2017-12-20 13:30:00.0,h,LAS PALMAS,CF GETAFE,SCR
2635,58,3.8,0.0,3.0,0.0,1.8,2017-12-20 12:30:00.0,h,SC FREIBURG,BREMEN,SCR
2635,55,6.0,0.0,3.8,0.0,1.4,2017-12-20 09:00:00.0,h,US SASSUOLO,ATALANTA,SCR
2635,54,2.2,2.8,2.3,3.8,3.1,2017-12-21 22:30:00.0,h+ h,SAN ANTONIO,UTAH,BKL
2635,57,2.3,0.0,2.7,0.0,2.8,2017-12-20 12:30:00.0,v,BAYERN LEVERKUSEN,MONCHENGLADBACH,SCR
2635,56,5.5,0.0,3.7,0.0,1.45,2017-12-20 11:30:00.0,v,TORINO,AS ROMA,SCR
2635,51,1.6,2.2,3.0,5.0,4.0,2017-12-21 19:00:00.0,t,TORONTO,PHILADELPHIA,BKL
2635,50,7.0,8.5,4.75,1.3,1.15,2017-12-21 19:00:00.0,t,CHICAGO,CLEVELAND,BKL
2635,53,2.4,3.1,2.2,3.7,3.0,2017-12-21 21:00:00.0,t,MEMPHIS,PHOENIX,BKL
2635,52,2.4,3.1,2.2,3.7,3.0,2017-12-21 20:00:00.0,h,BOSTON,NEW YORK,BKL
2635,88,8.0,9.0,5.0,1.2,1.1,2017-12-20 21:00:00.0,t,ALBANY,LOUISVILLE,CBK
2635,89,1.4,1.8,3.5,7.0,4.7,2017-12-20 23:00:00.0,t,KANSAS ST.,WASHINGTON ST.,CBK
2635,80,4.0,5.0,3.0,2.2,1.6,2017-12-20 16:30:00.0,t,ST. JOSEPH'S,ST. JOHN'S,CBK
2635,81,1.9,2.5,2.55,4.2,3.4,2017-12-20 18:30:00.0,v+ v,HOUSTON,PROVIDENCE,CBK
2635,87,8.0,9.0,5.0,1.2,1.1,2017-12-20 21:00:00.0,t,FURMAN,TENNESSEE,CBK
2635,84,4.7,7.0,3.5,1.8,1.4,2017-12-20 19:00:00.0,h+ h,NORTHEASTERN,ST. BONAVENTURE,CBK
2635,85,6.0,8.0,4.5,1.4,1.2,2017-12-20 20:00:00.0,h,TEXAS SAN ANTONIO,NEBRASKA,CBK
2635,3,6.0,9.0,5.0,1.2,1.1,2017-12-21 23:59:00.0,h+ h,BUFFALO,NEW ENGLAND,FTB
2635,7,2.7,3.3,3.1,2.5,1.9,2017-12-21 23:59:00.0,h+ h,DENVER,WASHINGTON,FTB
2635,39,1.8,2.4,2.6,4.6,3.6,2017-12-20 19:30:00.0,v,INDIANA,ATLANTA,BKL
2635,38,2.3,2.9,2.25,3.75,3.05,2017-12-20 19:00:00.0,v+ v,TORONTO,CHARLOTTE,BKL
2635,33,2.5,3.3,7.0,1.9,1.45,2017-12-21 20:00:00.0,v+ v,CAROLINA,NASHVILLE,HKY
2635,32,3.0,4.0,8.0,1.7,1.35,2017-12-21 19:30:00.0,h t,OTTAWA,TAMPA BAY,HKY
2635,31,2.3,3.0,7.0,2.05,1.5,2017-12-21 19:00:00.0,h t,COLUMBUS,PITTSBURGH,HKY
2635,30,2.1,2.9,7.0,2.2,1.6,2017-12-21 19:00:00.0,v,ANAHEIM,NEW YORK-I,HKY
2635,37,2.7,3.5,7.0,1.85,1.4,2017-12-21 22:30:00.0,h,VANCOUVER,SAN JOSE,HKY
2635,36,2.7,3.5,7.0,1.85,1.4,2017-12-21 22:30:00.0,h,COLORADO,LOS ANGELES,HKY
2635,35,2.0,2.8,7.0,2.3,1.65,2017-12-21 21:00:00.0,h,ST. LOUIS,EDMONTON,HKY
2635,34,1.75,2.5,7.0,2.6,1.85,2017-12-21 20:30:00.0,h+ h,CHICAGO,DALLAS,HKY
